Reading,Depth,Cone,Friction,Pore 2,Slope x,Slope y
1753,3.997,0.1587,0.0046,0.0817,7.1543,4.5164
1754,4.007,0.1596,0.0045,0.0826,7.1625,4.5099
1755,4.017,0.1587,0.0045,0.0863,7.1861,4.5015
1756,4.027,0.1565,0.0045,0.0895,7.2099,4.4670
1757,4.037,0.1566,0.0043,0.0910,7.1839,4.4741
1758,4.047,0.1561,0.0044,0.0928,7.1856,4.5184
1759,4.056,0.1580,0.0043,0.0897,7.1853,4.4608
1760,4.066,0.1587,0.0042,0.0884,7.1809,4.4785
1761,4.077,0.1608,0.0043,0.0894,7.1866,4.4801
1762,4.087,0.1626,0.0043,0.0883,7.1704,4.4254
1763,4.097,0.1643,0.0043,0.0880,7.1821,4.4863
1764,4.106,0.1664,0.0043,0.0893,7.2173,4.4320
1765,4.116,0.1685,0.0045,0.0914,7.1985,4.4364
1766,4.127,0.1718,0.0046,0.0935,7.1966,4.3892
1767,4.137,0.1763,0.0045,0.0886,7.2236,4.4446
1768,4.147,0.1785,0.0042,0.0802,7.1919,4.4243
1769,4.158,0.1775,0.0040,0.0746,7.1783,4.4299
1770,4.167,0.1772,0.0038,0.0677,7.2048,4.4234
1771,4.178,0.1706,0.0039,0.0672,7.1772,4.3844
1772,4.187,0.1636,0.0040,0.0659,7.2182,4.3950
1773,4.198,0.1571,0.0042,0.0665,7.1790,4.4030
1774,4.207,0.1537,0.0044,0.0669,7.2267,4.3867
1775,4.218,0.1485,0.0046,0.0697,7.2046,4.4070
1776,4.227,0.1409,0.0047,0.0702,7.1979,4.3727
1777,4.238,0.1386,0.0049,0.0719,7.1985,4.3531
1778,4.247,0.1367,0.0049,0.0750,7.2231,4.3797
1779,4.258,0.1384,0.0049,0.0776,7.2259,4.4019
1780,4.267,0.1405,0.0048,0.0782,7.2053,4.3972
1781,4.278,0.1419,0.0048,0.0759,7.2011,4.3409
1782,4.287,0.1445,0.0046,0.0750,7.1822,4.3290
1783,4.298,0.1454,0.0047,0.0747,7.2047,4.3372
1784,4.307,0.1439,0.0047,0.0772,7.2267,4.3712
1785,4.318,0.1448,0.0048,0.0796,7.2390,4.3326
1786,4.327,0.1461,0.0047,0.0818,7.2534,4.3315
1787,4.338,0.1460,0.0048,0.0840,7.2297,4.3122
1788,4.348,0.1446,0.0048,0.0856,7.2275,4.3079
1789,4.358,0.1430,0.0047,0.0873,7.2469,4.3036
1790,4.368,0.1422,0.0047,0.0890,7.2307,4.2798
1791,4.379,0.1416,0.0048,0.0909,7.2353,4.2936
1792,4.388,0.1407,0.0049,0.0936,7.2386,4.2691
1793,4.399,0.1444,0.0050,0.0961,7.2546,4.3360
1794,4.408,0.1488,0.0050,0.0967,7.2565,4.3028
1795,4.418,0.1552,0.0050,0.0972,7.2561,4.2449
1796,4.428,0.1594,0.0050,0.0949,7.2619,4.2751
1797,4.438,0.1550,0.0050,0.0944,7.2980,4.2250
1798,4.448,0.1475,0.0051,0.0954,7.2803,4.2725
1799,4.457,0.1414,0.0050,0.0928,7.2622,4.2280
1800,4.468,0.1385,0.0048,0.0890,7.3008,4.2198
1801,4.478,0.1366,0.0048,0.0863,7.3093,4.2375
1802,4.489,0.1352,0.0046,0.0829,7.2874,4.2278
1803,4.498,0.1325,0.0046,0.0831,7.3077,4.2255
1804,4.509,0.1293,0.0047,0.0877,7.2929,4.1994
1805,4.518,0.1275,0.0048,0.0916,7.2796,4.2000
1806,4.529,0.1312,0.0048,0.0943,7.2930,4.1950
1807,4.540,0.1365,0.0049,0.0971,7.3052,4.2157
1808,4.549,0.1428,0.0048,0.1001,7.3180,4.1708
1809,4.560,0.1483,0.0049,0.1013,7.3128,4.2056
1810,4.569,0.1484,0.0049,0.1016,7.3294,4.1766
1811,4.579,0.1450,0.0048,0.1017,7.3394,4.1231
1812,4.588,0.1384,0.0046,0.0976,7.3223,4.1516
1813,4.598,0.1321,0.0045,0.0908,7.3368,4.1450
1814,4.608,0.1270,0.0045,0.0865,7.3408,4.1592
1815,4.619,0.1205,0.0045,0.0840,7.3415,4.1504
1816,4.628,0.1167,0.0046,0.0841,7.3505,4.1311
1817,4.639,0.1148,0.0048,0.0861,7.3588,4.1582
1818,4.648,0.1234,0.0050,0.0882,7.3563,4.1362
1819,4.659,0.1318,0.0050,0.0899,7.3673,4.1375
1820,4.669,0.1384,0.0051,0.0927,7.3684,4.1474
1821,4.679,0.1454,0.0050,0.0947,7.3993,4.1028
1822,4.689,0.1526,0.0051,0.0991,7.3890,4.0844
1823,4.699,0.1626,0.0051,0.1044,7.3568,4.1070
1824,4.709,0.1705,0.0052,0.1096,7.3899,4.0991
1825,4.719,0.1736,0.0054,0.1133,7.3755,4.0527
1826,4.728,0.1753,0.0055,0.1172,7.3812,4.0331
1827,4.739,0.1766,0.0056,0.1201,7.3997,4.0369
1828,4.749,0.1806,0.0058,0.1211,7.4186,4.0300
1829,4.759,0.1835,0.0058,0.1235,7.4052,4.0315
1830,4.769,0.1853,0.0058,0.1236,7.3879,4.0060
1831,4.779,0.1887,0.0057,0.1236,7.3934,3.9887
1832,4.789,0.1930,0.0056,0.1240,7.4010,3.9447
1833,4.799,0.1969,0.0055,0.1212,7.4507,3.9687
1834,4.809,0.1997,0.0052,0.1120,7.4495,3.9500
1835,4.820,0.1994,0.0050,0.1022,7.4342,3.9779
1836,4.829,0.1967,0.0048,0.0975,7.4451,3.9687
1837,4.840,0.1921,0.0047,0.0959,7.4570,3.9485
1838,4.850,0.1932,0.0048,0.0949,7.4396,3.9170
1839,4.859,0.1903,0.0050,0.0961,7.4270,3.9043
1840,4.870,0.1901,0.0050,0.0954,7.4283,3.8767
1841,4.880,0.1893,0.0050,0.0945,7.4712,3.9019
1842,4.890,0.1781,0.0051,0.0941,7.4197,3.8802
1843,4.899,0.1668,0.0051,0.0894,7.4131,3.8463
1844,4.910,0.1674,0.0051,0.0850,7.4625,3.8633
1845,4.919,0.1665,0.0051,0.0885,7.4784,3.8645
1846,4.930,0.1629,0.0053,0.0918,7.4717,3.8653
1847,4.940,0.1683,0.0053,0.0938,7.4262,3.8716
1848,4.950,0.1766,0.0055,0.0966,7.4626,3.8657
1849,4.960,0.1745,0.0058,0.0974,7.4647,3.8008
1850,4.970,0.1756,0.0058,0.0972,7.4768,3.8254
1851,4.980,0.1769,0.0058,0.0957,7.4888,3.8447
1852,4.991,0.1826,0.0057,0.0946,7.4720,3.8427
1853,5.000,0.1936,0.0056,0.0947,7.4813,3.8447
1854,5.010,0.1990,0.0055,0.0954,7.4467,3.8037
1855,5.021,0.1978,0.0057,0.0973,7.4933,3.8054
1856,5.030,0.1976,0.0057,0.0974,7.5000,3.8307
1857,5.041,0.1952,0.0058,0.0990,7.4924,3.7932
1858,5.050,0.1944,0.0060,0.1024,7.4731,3.7799
1859,5.060,0.1960,0.0059,0.1057,7.4901,3.7877
1860,5.070,0.1984,0.0060,0.1078,7.5001,3.8100
1861,5.080,0.1984,0.0061,0.1100,7.5311,3.7961
1862,5.090,0.1992,0.0061,0.1108,7.5050,3.7808
1863,5.100,0.2019,0.0062,0.1117,7.5124,3.7586
1864,5.110,0.2010,0.0061,0.1153,7.5024,3.7467
1865,5.121,0.1983,0.0062,0.1165,7.5048,3.7520
1991,5.181,0.1990,0.0065,0.1139,7.4790,3.7504
1992,5.192,0.1978,0.0064,0.1175,7.4865,3.7300
1993,5.201,0.1949,0.0065,0.1196,7.5201,3.7599
1994,5.210,0.1941,0.0064,0.1195,7.5175,3.6946
1995,5.221,0.1929,0.0063,0.1192,7.5075,3.7126
1996,5.230,0.1881,0.0063,0.1195,7.4790,3.6642
1997,5.241,0.1830,0.0062,0.1196,7.5268,3.7029
1998,5.250,0.1811,0.0062,0.1191,7.4932,3.6803
1999,5.261,0.1815,0.0061,0.1199,7.5151,3.7118
2000,5.270,0.1799,0.0060,0.1208,7.5086,3.6989
2001,5.281,0.1760,0.0061,0.1251,7.4975,3.6863
2002,5.291,0.1723,0.0061,0.1284,7.5056,3.6502
2003,5.301,0.1707,0.0061,0.1282,7.5072,3.6800
2004,5.312,0.1759,0.0060,0.1265,7.5240,3.6807
2005,5.322,0.1798,0.0059,0.1246,7.5125,3.6724
2006,5.332,0.1848,0.0058,0.1282,7.5015,3.6278
2007,5.342,0.1949,0.0057,0.1291,7.5270,3.6263
2008,5.353,0.1912,0.0058,0.1294,7.5154,3.6470
2009,5.362,0.1918,0.0056,0.1244,7.5114,3.6676
2010,5.372,0.1992,0.0056,0.1228,7.5348,3.6483
2011,5.382,0.1919,0.0056,0.1226,7.5249,3.6645
2012,5.392,0.1871,0.0056,0.1246,7.5168,3.6233
2013,5.402,0.1827,0.0057,0.1296,7.5214,3.6487
2014,5.411,0.1802,0.0057,0.1328,7.5380,3.6022
2015,5.422,0.1767,0.0056,0.1327,7.5201,3.6320
2016,5.432,0.1751,0.0056,0.1307,7.5058,3.6203
2017,5.442,0.1774,0.0055,0.1276,7.5343,3.6220
2018,5.452,0.1753,0.0055,0.1264,7.5446,3.6203
2019,5.463,0.1684,0.0053,0.1138,7.5420,3.6257
2020,5.472,0.1709,0.0051,0.0995,7.5377,3.6273
2021,5.483,0.1766,0.0052,0.0965,7.5327,3.6317
2022,5.493,0.1806,0.0054,0.0983,7.5386,3.6364
2023,5.502,0.1896,0.0055,0.1028,7.5508,3.6200
2024,5.513,0.1998,0.0056,0.1065,7.5480,3.6339
2025,5.523,0.2032,0.0057,0.1108,7.5635,3.6166
2026,5.533,0.2034,0.0055,0.1125,7.5355,3.6239
2027,5.543,0.2014,0.0057,0.1171,7.5472,3.6308
2028,5.552,0.1984,0.0057,0.1193,7.5182,3.6080
2029,5.563,0.1960,0.0057,0.1206,7.5538,3.5964
2030,5.572,0.1931,0.0057,0.1241,7.5404,3.6148
2031,5.583,0.1891,0.0058,0.1278,7.5624,3.6377
2032,5.592,0.1875,0.0058,0.1311,7.5409,3.5901
2033,5.603,0.1898,0.0058,0.1327,7.5269,3.5937
2034,5.612,0.1911,0.0058,0.1330,7.5401,3.5803
2035,5.623,0.1925,0.0057,0.1353,7.5475,3.5611
2036,5.633,0.1929,0.0059,0.1384,7.5710,3.5804
2037,5.643,0.1927,0.0060,0.1407,7.5257,3.5729
2038,5.652,0.1937,0.0061,0.1444,7.5290,3.5583
2039,5.663,0.1947,0.0061,0.1439,7.5247,3.6329
2040,5.672,0.1921,0.0060,0.1408,7.5585,3.5809
2041,5.683,0.1925,0.0057,0.1390,7.5225,3.5783
2042,5.693,0.1980,0.0056,0.1374,7.5318,3.5586
2043,5.703,0.2023,0.0054,0.1344,7.5142,3.5625
2044,5.713,0.1970,0.0054,0.1342,7.4936,3.6142
2045,5.723,0.1937,0.0053,0.1381,7.4958,3.5781
2046,5.733,0.1966,0.0054,0.1404,7.5023,3.5589
2047,5.743,0.1944,0.0052,0.1402,7.4961,3.5504
2048,5.753,0.1956,0.0053,0.1410,7.5101,3.5559
2049,5.763,0.1999,0.0053,0.1432,7.5227,3.5428
2050,5.772,0.2039,0.0054,0.1458,7.5046,3.5433
2051,5.784,0.2050,0.0055,0.1506,7.4824,3.5266
2052,5.793,0.2079,0.0056,0.1570,7.4946,3.5241
2053,5.803,0.2083,0.0058,0.1620,7.4902,3.5254
2054,5.813,0.2095,0.0059,0.1608,7.5285,3.5027
2055,5.823,0.2128,0.0059,0.1578,7.5017,3.5251
2056,5.833,0.2233,0.0057,0.1442,7.5259,3.5164
2057,5.843,0.2354,0.0054,0.1336,7.5332,3.4660
2058,5.853,0.2410,0.0054,0.1375,7.5275,3.4729
2059,5.863,0.2444,0.0055,0.1401,7.5211,3.4798
2060,5.874,0.2438,0.0057,0.1441,7.5267,3.4769
2061,5.883,0.2445,0.0057,0.1438,7.5115,3.4324
2062,5.894,0.2451,0.0056,0.1417,7.5072,3.4406
2063,5.904,0.2445,0.0058,0.1447,7.5343,3.4815
2064,5.913,0.2446,0.0058,0.1445,7.5331,3.4574
2065,5.923,0.2419,0.0060,0.1466,7.5447,3.4407
2066,5.934,0.2395,0.0061,0.1430,7.5225,3.4702
2067,5.943,0.2356,0.0063,0.1426,7.5177,3.4399
2068,5.954,0.2334,0.0063,0.1435,7.5338,3.4165
2069,5.963,0.2320,0.0063,0.1467,7.5369,3.4120
2070,5.974,0.2301,0.0064,0.1460,7.5363,3.4083
2071,5.984,0.2317,0.0064,0.1428,7.5377,3.3848
2072,5.994,0.2321,0.0064,0.1447,7.5549,3.4123
2073,6.004,0.2280,0.0066,0.1459,7.5591,3.3967
2074,6.015,0.2253,0.0066,0.1475,7.5807,3.3903
2075,6.024,0.2225,0.0066,0.1518,7.5535,3.4013
2076,6.035,0.2232,0.0067,0.1539,7.5421,3.3937
2077,6.044,0.2239,0.0067,0.1522,7.5761,3.4176
2078,6.055,0.2231,0.0066,0.1543,7.5716,3.4021
2079,6.065,0.2243,0.0067,0.1571,7.5643,3.3524
2080,6.075,0.2226,0.0066,0.1579,7.5193,3.3454
2081,6.085,0.2213,0.0066,0.1583,7.5134,3.3502
2082,6.095,0.2232,0.0065,0.1617,7.5567,3.3672
2083,6.106,0.2208,0.0066,0.1636,7.5304,3.3472
2084,6.115,0.2197,0.0067,0.1658,7.5617,3.3280
2085,6.125,0.2234,0.0067,0.1665,7.5610,3.3488
2086,6.136,0.2251,0.0068,0.1680,7.5539,3.3439
2087,6.145,0.2278,0.0066,0.1634,7.5640,3.2659
2088,6.156,0.2285,0.0065,0.1577,7.5376,3.3053
2089,6.165,0.2299,0.0065,0.1585,7.5488,3.3433
2090,6.176,0.2308,0.0064,0.1600,7.5570,3.3252
2091,6.185,0.2300,0.0064,0.1598,7.5914,3.3169
2092,6.196,0.2315,0.0061,0.1511,7.5672,3.2907
2093,6.205,0.2292,0.0061,0.1496,7.5500,3.2761
2094,6.215,0.2258,0.0063,0.1505,7.5649,3.2813
2095,6.225,0.2243,0.0064,0.1504,7.5757,3.2767
2096,6.236,0.2255,0.0063,0.1501,7.5871,3.2614
2097,6.245,0.2309,0.0062,0.1465,7.5666,3.2427
2098,6.256,0.2357,0.0061,0.1457,7.5722,3.2411
2099,6.266,0.2359,0.0061,0.1458,7.5626,3.2331
2100,6.276,0.2333,0.0064,0.1504,7.5677,3.2257
2101,6.287,0.2323,0.0063,0.1546,7.5580,3.1939
2102,6.296,0.2341,0.0064,0.1573,7.5711,3.2226
2103,6.306,0.2356,0.0063,0.1595,7.5695,3.2024
2104,6.316,0.2378,0.0064,0.1603,7.5879,3.1775
2105,6.327,0.2403,0.0066,0.1636,7.5666,3.2244
2106,6.337,0.2453,0.0066,0.1617,7.5760,3.2036
2107,6.346,0.2463,0.0065,0.1576,7.6077,3.2022
2108,6.357,0.2427,0.0064,0.1560,7.5886,3.2078
2109,6.366,0.2391,0.0063,0.1562,7.6003,3.1796
2110,6.377,0.2351,0.0063,0.1566,7.6080,3.1707
2111,6.386,0.2320,0.0064,0.1585,7.5818,3.1477
2112,6.397,0.2304,0.0064,0.1621,7.6043,3.1306
2113,6.406,0.2311,0.0064,0.1653,7.5822,3.1331
2114,6.416,0.2312,0.0063,0.1670,7.5780,3.1337
2115,6.426,0.2314,0.0064,0.1701,7.5825,3.1332
2116,6.436,0.2323,0.0064,0.1721,7.5781,3.1051
2117,6.446,0.2327,0.0064,0.1723,7.6039,3.1277
2118,6.456,0.2342,0.0065,0.1709,7.5578,3.1402
2119,6.466,0.2318,0.0065,0.1708,7.5789,3.1364
2120,6.477,0.2310,0.0066,0.1708,7.5906,3.1447
2121,6.487,0.2299,0.0065,0.1722,7.5825,3.1145
2122,6.497,0.2320,0.0066,0.1725,7.5911,3.0903
2123,6.507,0.2300,0.0065,0.1744,7.5870,3.0853
2124,6.517,0.2308,0.0066,0.1775,7.5819,3.0920
2125,6.527,0.2333,0.0066,0.1803,7.5880,3.0728
2126,6.538,0.2340,0.0066,0.1818,7.6047,3.0800
2127,6.547,0.2324,0.0065,0.1812,7.5611,3.0955
2128,6.557,0.2293,0.0068,0.1853,7.5842,3.0954
2129,6.567,0.2314,0.0068,0.1876,7.5987,3.0731
2130,6.577,0.2348,0.0067,0.1829,7.6040,3.0664
2131,6.587,0.2362,0.0065,0.1807,7.5828,3.0689
2132,6.596,0.2370,0.0064,0.1773,7.5882,3.0593
2133,6.607,0.2429,0.0062,0.1743,7.5927,3.0570
2134,6.616,0.2411,0.0061,0.1712,7.5797,3.0334
2135,6.627,0.2410,0.0061,0.1690,7.5870,3.0484
2136,6.636,0.2414,0.0061,0.1686,7.5824,3.0459
2137,6.647,0.2404,0.0061,0.1692,7.5528,3.0567
2138,6.656,0.2425,0.0060,0.1694,7.5776,3.0242
2139,6.667,0.2446,0.0061,0.1702,7.5881,3.0277
2140,6.677,0.2422,0.0061,0.1684,7.6087,3.0230
2141,6.687,0.2398,0.0061,0.1663,7.5909,3.0234
2142,6.697,0.2377,0.0060,0.1665,7.5972,3.0207
2143,6.707,0.2352,0.0060,0.1685,7.5980,3.0200
2144,6.717,0.2381,0.0061,0.1704,7.6037,3.0212
2145,6.728,0.2381,0.0062,0.1733,7.6120,2.9982
2146,6.737,0.2370,0.0064,0.1760,7.5925,2.9913
2147,6.747,0.2339,0.0066,0.1796,7.5737,2.9719
2148,6.756,0.2323,0.0067,0.1812,7.6119,2.9611
2149,6.767,0.2309,0.0066,0.1829,7.6119,2.9942
2150,6.776,0.2325,0.0066,0.1797,7.6114,2.9483
2151,6.787,0.2336,0.0066,0.1798,7.6020,2.9184
2152,6.797,0.2340,0.0066,0.1778,7.6164,2.9228
2153,6.807,0.2341,0.0066,0.1801,7.6169,2.9432
2154,6.817,0.2359,0.0067,0.1831,7.6218,2.9277
2155,6.827,0.2380,0.0068,0.1849,7.6064,2.8838
2156,6.837,0.2362,0.0067,0.1872,7.6188,2.9041
2157,6.847,0.2361,0.0067,0.1885,7.5857,2.9009
2158,6.858,0.2344,0.0067,0.1879,7.6127,2.8796
2159,6.867,0.2379,0.0067,0.1876,7.6121,2.8478
2160,6.878,0.2369,0.0069,0.1893,7.6144,2.8442
2161,6.887,0.2345,0.0067,0.1883,7.5970,2.8264
2162,6.898,0.2338,0.0065,0.1835,7.6258,2.8377
2163,6.907,0.2337,0.0064,0.1808,7.5893,2.8931
2164,6.918,0.2342,0.0065,0.1850,7.6364,2.8754
2165,6.927,0.2333,0.0067,0.1881,7.6318,2.8004
2166,6.938,0.2318,0.0067,0.1920,7.5976,2.8243
2167,6.947,0.2311,0.0068,0.1940,7.5937,2.8120
2168,6.958,0.2320,0.0068,0.1941,7.6036,2.8398
2169,6.967,0.2339,0.0067,0.1947,7.6159,2.8031
2170,6.978,0.2360,0.0067,0.1941,7.6369,2.7705
2171,6.988,0.2379,0.0067,0.1933,7.6499,2.7711
2172,6.998,0.2413,0.0068,0.1963,7.6382,2.8125
2173,7.008,0.2468,0.0068,0.1932,7.6391,2.7758
2174,7.019,0.2477,0.0066,0.1900,7.6409,2.7716
2175,7.028,0.2500,0.0065,0.1854,7.6408,2.7439
2176,7.038,0.2509,0.0065,0.1823,7.6404,2.7702
2309,7.087,0.2530,0.0071,0.1754,7.5695,2.9318
2310,7.097,0.2480,0.0073,0.1812,7.5530,2.8771
2311,7.107,0.2441,0.0074,0.1820,7.5684,2.9113
2312,7.116,0.2427,0.0074,0.1812,7.5249,2.9163
2313,7.127,0.2406,0.0074,0.1828,7.5859,2.9008
2314,7.137,0.2362,0.0074,0.1845,7.5847,2.8988
2315,7.148,0.2330,0.0072,0.1836,7.5924,2.9041
2316,7.157,0.2326,0.0071,0.1796,7.5788,2.8832
2317,7.168,0.2340,0.0069,0.1711,7.5830,2.8699
2318,7.178,0.2328,0.0066,0.1612,7.5627,2.8766
2319,7.188,0.2267,0.0067,0.1633,7.5625,2.8544
2320,7.198,0.2248,0.0066,0.1638,7.5893,2.8775
2321,7.208,0.2281,0.0062,0.1604,7.5697,2.8466
2322,7.217,0.2267,0.0064,0.1667,7.5665,2.8228
2323,7.228,0.2252,0.0064,0.1710,7.5460,2.8297
2324,7.237,0.2235,0.0064,0.1732,7.5686,2.8419
2325,7.248,0.2207,0.0065,0.1781,7.5709,2.8046
2326,7.258,0.2199,0.0066,0.1812,7.5897,2.8173
2327,7.268,0.2198,0.0066,0.1843,7.5991,2.8190
2328,7.277,0.2196,0.0066,0.1858,7.5870,2.7907
2329,7.288,0.2192,0.0065,0.1856,7.5989,2.7773
2330,7.298,0.2205,0.0063,0.1832,7.6112,2.7614
2331,7.308,0.2197,0.0064,0.1845,7.6238,2.7670
2332,7.318,0.2147,0.0066,0.1877,7.6069,2.7665
2333,7.329,0.2118,0.0065,0.1857,7.6074,2.7606
2334,7.338,0.2090,0.0066,0.1870,7.6192,2.7397
2335,7.349,0.2102,0.0066,0.1908,7.6021,2.7262
2336,7.359,0.2091,0.0068,0.1943,7.6417,2.7470
2337,7.369,0.2125,0.0068,0.1939,7.6197,2.7484
2338,7.379,0.2143,0.0067,0.1959,7.6090,2.6990
2339,7.388,0.2144,0.0068,0.2019,7.6067,2.7339
2340,7.399,0.2177,0.0068,0.2046,7.6183,2.6874
2341,7.408,0.2223,0.0067,0.2066,7.6072,2.6513
2342,7.419,0.2235,0.0065,0.2065,7.5933,2.6549
2343,7.428,0.2231,0.0065,0.2064,7.6201,2.6655
2344,7.438,0.2241,0.0064,0.2039,7.6274,2.6621
2345,7.448,0.2253,0.0065,0.2040,7.6194,2.6562
2346,7.459,0.2306,0.0063,0.2015,7.6065,2.6075
2347,7.468,0.2356,0.0062,0.1984,7.5990,2.6573
2348,7.479,0.2386,0.0061,0.1921,7.6018,2.5967
2349,7.489,0.2415,0.0059,0.1846,7.5846,2.6016
2350,7.499,0.2439,0.0058,0.1848,7.5859,2.5466
2351,7.510,0.2416,0.0058,0.1842,7.6143,2.5254
2352,7.520,0.2428,0.0057,0.1820,7.6113,2.5528
2353,7.529,0.2425,0.0057,0.1818,7.6243,2.5463
2354,7.540,0.2468,0.0057,0.1836,7.6304,2.5437
2355,7.550,0.2529,0.0056,0.1785,7.6243,2.5014
2356,7.559,0.2525,0.0057,0.1802,7.6317,2.5575
2357,7.570,0.2499,0.0058,0.1812,7.6195,2.5440
2358,7.580,0.2501,0.0060,0.1836,7.6169,2.5039
2359,7.590,0.2530,0.0061,0.1815,7.6286,2.5135
2360,7.600,0.2539,0.0061,0.1737,7.6345,2.4816
2361,7.609,0.2506,0.0061,0.1722,7.6412,2.4938
2362,7.620,0.2469,0.0063,0.1764,7.6317,2.4573
2363,7.629,0.2430,0.0064,0.1839,7.6347,2.4446
2364,7.640,0.2397,0.0065,0.1900,7.6634,2.4397
2365,7.650,0.2375,0.0064,0.1922,7.6235,2.4695
2366,7.660,0.2386,0.0063,0.1920,7.6511,2.4097
2367,7.671,0.2356,0.0064,0.1937,7.6701,2.4056
2368,7.680,0.2381,0.0064,0.1961,7.6347,2.3846
2369,7.690,0.2399,0.0065,0.1964,7.6556,2.3809
2370,7.701,0.2406,0.0064,0.1954,7.6440,2.3657
2371,7.711,0.2413,0.0064,0.1944,7.6324,2.3746
2372,7.721,0.2397,0.0065,0.1947,7.6520,2.3622
2373,7.731,0.2400,0.0065,0.1953,7.6840,2.3217
2374,7.741,0.2468,0.0065,0.1962,7.6615,2.3020
2375,7.750,0.2557,0.0065,0.1949,7.6679,2.3108
2376,7.761,0.2632,0.0064,0.1890,7.6947,2.3163
2377,7.771,0.2671,0.0063,0.1853,7.6983,2.3077
2378,7.780,0.2683,0.0063,0.1880,7.6993,2.3016
2379,7.791,0.2679,0.0063,0.1912,7.6876,2.2893
2380,7.801,0.2674,0.0064,0.1905,7.6777,2.3193
2381,7.811,0.2685,0.0064,0.1872,7.6810,2.2697
2382,7.821,0.2671,0.0065,0.1894,7.6724,2.2698
2383,7.831,0.2681,0.0066,0.1928,7.6754,2.2318
2384,7.841,0.2682,0.0067,0.1961,7.6923,2.2563
2385,7.852,0.2641,0.0068,0.1975,7.6849,2.2391
2386,7.861,0.2639,0.0066,0.1954,7.7023,2.2425
2387,7.871,0.2617,0.0066,0.1911,7.7116,2.2103
2388,7.882,0.2577,0.0066,0.1926,7.6756,2.2085
2389,7.891,0.2614,0.0066,0.1944,7.6846,2.1901
2390,7.901,0.2522,0.0067,0.1950,7.7314,2.2011
2391,7.912,0.2517,0.0067,0.1979,7.7261,2.2088
2392,7.921,0.2516,0.0068,0.2011,7.7220,2.1917
2393,7.932,0.2527,0.0070,0.2036,7.7053,2.1870
2394,7.941,0.2560,0.0069,0.2027,7.7203,2.1442
2395,7.952,0.2564,0.0068,0.2024,7.7107,2.1618
2396,7.961,0.2558,0.0068,0.2067,7.7255,2.1753
2397,7.972,0.2574,0.0069,0.2084,7.7531,2.1302
2398,7.982,0.2584,0.0068,0.2096,7.7482,2.1389
2399,7.993,0.2595,0.0068,0.2078,7.7273,2.1229
2400,8.003,0.2641,0.0067,0.2028,7.7557,2.1108
2401,8.012,0.2662,0.0067,0.2025,7.7164,2.1071
2402,8.023,0.2647,0.0067,0.2023,7.7103,2.1206
2403,8.032,0.2612,0.0069,0.2065,7.7267,2.0756
2404,8.043,0.2635,0.0070,0.2090,7.7213,2.0990
2405,8.052,0.2679,0.0070,0.2118,7.6892,2.0894
2406,8.063,0.2691,0.0069,0.2106,7.7280,2.0796
2407,8.072,0.2687,0.0068,0.2084,7.7270,2.0714
2408,8.083,0.2664,0.0068,0.2056,7.7035,2.0841
2409,8.092,0.2654,0.0068,0.2075,7.7100,2.0627
2410,8.103,0.2644,0.0069,0.2081,7.7306,2.0341
2411,8.114,0.2642,0.0070,0.2099,7.7441,2.0465
2412,8.123,0.2623,0.0071,0.2102,7.7301,2.0414
2413,8.133,0.2586,0.0073,0.2131,7.7337,2.0356
2414,8.144,0.2577,0.0074,0.2155,7.6993,2.0068
2415,8.153,0.2565,0.0074,0.2187,7.7199,1.9803
2416,8.164,0.2573,0.0075,0.2198,7.7147,1.9749
2417,8.174,0.2598,0.0074,0.2172,7.7255,2.0379
2418,8.185,0.2599,0.0073,0.2147,7.7348,2.0037
2419,8.194,0.2578,0.0072,0.2178,7.7057,1.9749
2420,8.205,0.2581,0.0072,0.2214,7.7055,1.9718
2421,8.214,0.2601,0.0071,0.2224,7.7116,1.9473
2422,8.225,0.2644,0.0071,0.2234,7.7011,1.9798
2423,8.234,0.2678,0.0070,0.2236,7.7055,1.9420
2424,8.244,0.2707,0.0069,0.2238,7.7107,1.9387
2425,8.255,0.2724,0.0068,0.2252,7.7037,1.9665
2426,8.264,0.2730,0.0069,0.2293,7.7011,1.9377
2427,8.275,0.2751,0.0070,0.2328,7.7171,1.9325
2428,8.284,0.2799,0.0069,0.2324,7.7328,1.9314
2429,8.295,0.2828,0.0068,0.2301,7.7197,1.9256
2430,8.305,0.2830,0.0068,0.2298,7.7223,1.9042
2431,8.315,0.2826,0.0069,0.2315,7.7327,1.8994
2432,8.324,0.2833,0.0070,0.2354,7.7152,1.8688
2433,8.335,0.2853,0.0071,0.2383,7.7188,1.8639
2434,8.345,0.2871,0.0070,0.2389,7.7199,1.8907
2435,8.355,0.2907,0.0069,0.2360,7.7098,1.8701
2436,8.365,0.2917,0.0068,0.2319,7.7281,1.8769
2437,8.376,0.2905,0.0069,0.2326,7.7197,1.8889
2438,8.385,0.2893,0.0070,0.2315,7.7169,1.8472
2439,8.395,0.2898,0.0070,0.2331,7.7340,1.8347
2440,8.405,0.2895,0.0072,0.2353,7.6952,1.8321
2441,8.415,0.2930,0.0072,0.2370,7.7226,1.8213
2442,8.424,0.2946,0.0072,0.2347,7.7146,1.8510
2443,8.435,0.2916,0.0070,0.2314,7.7283,1.8003
2444,8.444,0.2859,0.0070,0.2303,7.7293,1.7942
2445,8.455,0.2829,0.0070,0.2279,7.7290,1.7718
